customer_id,first_name,last_name,date_of_birth,email,street_address,city,state,postal_code,signup_date,segment,kyc_status
c00571,Jasmine,Compton,1995-11-29,jasmine.compton571@example.com,7146 Amanda Cliffs,Seattle,WA,82185,2018-08-11,Mass,Approved
c00572,Ryan,Day,2007-07-17,ryan.day572@example.com,359 Robert Drives Suite 660,Detroit,MI,93950,2018-04-09,Mass,Approved
c00573,Jessica,Cole,1969-01-24,jessica.cole573@example.com,41818 Jones Route,Charlotte,NC,75745,2019-06-29,Mass Affluent,Approved
c00574,Tammy,Frazier,1949-05-02,tammy.frazier574@example.com,5423 Smith Lane,Newark,NJ,45234,2022-05-12,Mass Affluent,Approved
c00575,Joseph,Cooper,1945-03-01,joseph.cooper575@example.com,1128 Chapman Valley,New York,NY,79564,2017-05-20,Mass,Approved
c00576,Lindsey,Humphrey,1966-05-25,lindsey.humphrey576@example.com,85948 Lawson Causeway Apt. 562,Atlanta,GA,39633,2019-07-08,Mass,Approved
c00577,Amanda,Deleon,1990-01-14,amanda.deleon577@example.com,889 Woods Crossroad Suite 082,Los Angeles,CA,34383,2019-11-03,Mass,Approved
c00578,Timothy,Bowman,1947-04-24,timothy.bowman578@example.com,69405 Erika Manor,Minneapolis,MN,50594,2018-02-26,Mass Affluent,Approved
c00579,Ryan,White,1961-08-27,ryan.white579@example.com,75784 Cisneros Pike Apt. 414,Seattle,WA,97237,2017-12-15,Mass,Approved
c00580,Jessica,Burch,2000-04-03,jessica.burch580@example.com,1113 Frederick Centers Apt. 487,Philadelphia,PA,61114,2024-05-18,Affluent,Approved
c00581,Joseph,Reynolds,1949-09-02,joseph.reynolds581@example.com,8277 Richard Ridges,Boston,MA,44532,2017-12-14,Mass,Approved
c00582,Melissa,Bartlett,1992-12-10,melissa.bartlett582@example.com,068 Sanchez Streets,Seattle,WA,51563,2018-11-20,Mass Affluent,Approved
c00583,Mariah,Brown,1991-07-25,mariah.brown583@example.com,728 Gregory Lakes,Philadelphia,PA,36209,2023-05-08,Mass,Approved
c00584,Christopher,Martinez,1949-05-26,christopher.martinez584@example.com,506 Gray Landing,Boston,MA,69287,2022-07-17,Mass,Approved
c00585,Nicole,Hernandez,2007-11-13,nicole.hernandez585@example.com,3814 Webb Greens,Detroit,MI,41538,2018-12-26,Mass,Approved
c00586,John,Martin,1950-01-23,john.martin586@example.com,96348 Savannah River,San Francisco,CA,59895,2023-04-09,Mass,Approved
c00587,Steven,Morris,1976-06-03,steven.morris587@example.com,50975 Gomez Avenue Suite 265,Phoenix,AZ,43283,2021-05-20,Mass,Approved
c00588,Cheryl,Fletcher,1940-12-03,cheryl.fletcher588@example.com,67318 Robert Oval,New York,NY,38864,2019-06-30,Mass,Approved
c00589,Nicholas,Reed,1984-07-19,nicholas.reed589@example.com,43765 Diaz Falls,Portland,OR,97321,2019-10-20,Mass,Approved
c00590,Anthony,Everett,1970-04-10,anthony.everett590@example.com,77225 Smith Ways Apt. 134,Seattle,WA,41115,2017-09-23,Mass,Approved
c00591,Melissa,Jacobson,1989-06-22,melissa.jacobson591@example.com,66502 Stacy Shores,Los Angeles,CA,16346,2024-02-10,Mass Affluent,Approved
c00592,Hunter,Singleton,1983-01-21,hunter.singleton592@example.com,67872 Potter Tunnel Suite 862,San Francisco,CA,44073,2022-08-23,Mass Affluent,Approved
c00593,Jason,King,1950-08-22,jason.king593@example.com,02258 Katrina Freeway,Miami,FL,57892,2017-02-16,Mass,Approved
c00594,Lauren,Reid,1968-05-05,lauren.reid594@example.com,569 Ryan Highway,Seattle,WA,18517,2020-06-15,Mass,Approved
c00595,Matthew,Pierce,1987-01-13,matthew.pierce595@example.com,1639 Jessica Ferry Apt. 414,Charlotte,NC,37511,2023-01-05,Mass,Approved
c00596,Nicole,Martinez,1998-10-28,nicole.martinez596@example.com,637 Jacqueline Parkway,Seattle,WA,24945,2022-09-07,Mass Affluent,Rejected
c00597,Jacqueline,Turner,1946-03-30,jacqueline.turner597@example.com,92312 Johnson Fields,Detroit,MI,55058,2022-04-16,Mass,Approved
c00598,Joshua,Ferguson,1947-03-07,joshua.ferguson598@example.com,0931 Omar Pine,Phoenix,AZ,75080,2020-07-27,Mass,Approved
c00599,Alejandro,Shaw,1991-07-07,alejandro.shaw599@example.com,335 Mendoza Pass Suite 041,Phoenix,AZ,97163,2022-09-23,Affluent,Pending
c00600,Stacy,Jackson,1980-06-09,stacy.jackson600@example.com,4563 Jacobson Falls Apt. 005,Phoenix,AZ,45018,2020-01-12,Affluent,Approved
c00601,Christopher,David,1966-06-18,christopher.david601@example.com,7491 Lopez Overpass,Houston,TX,87693,2021-06-10,Mass,Approved
c00602,Jennifer,Moore,2005-11-06,jennifer.moore602@example.com,4110 Mark Streets Suite 989,Phoenix,AZ,29308,2020-02-14,Mass,Approved
c00603,Tracy,Hopkins,1961-09-25,tracy.hopkins603@example.com,43961 David Summit Apt. 093,Phoenix,AZ,80244,2023-10-06,Mass,Approved
c00604,Katherine,Le,1949-11-08,katherine.le604@example.com,711 Turner Mountains,Boston,MA,60640,2020-01-07,Mass Affluent,Approved
c00605,Hannah,Jacobs,1959-03-08,hannah.jacobs605@example.com,202 Robert Station,Seattle,WA,78235,2017-08-10,Mass,Pending
c00606,Debbie,Kirby,1946-01-28,debbie.kirby606@example.com,557 Rhonda Cliff Suite 688,Minneapolis,MN,77998,2023-12-03,Mass,Approved
c00607,Travis,Elliott,1977-12-23,travis.elliott607@example.com,94240 Laura Square,Atlanta,GA,57918,2022-05-20,Mass,Approved
c00608,Laura,Bryan,1981-02-23,laura.bryan608@example.com,678 Gabriel Terrace,Detroit,MI,33168,2019-06-16,Mass,Approved
c00609,Christopher,Johnson,1981-08-30,christopher.johnson609@example.com,669 Clark Alley Apt. 939,Seattle,WA,57356,2020-01-25,Mass,Approved
c00610,Jeffrey,Williams,1993-04-26,jeffrey.williams610@example.com,788 Turner Forges,Seattle,WA,84411,2019-08-10,Mass,Approved
c00611,Heather,May,1987-04-20,heather.may611@example.com,481 Jeffrey Place Apt. 402,Portland,OR,97359,2020-07-12,Mass Affluent,Approved
c00612,Kevin,Ray,1998-01-02,kevin.ray612@example.com,40338 Aaron Key Suite 518,Chicago,IL,93475,2019-07-18,Mass Affluent,Approved
c00613,Bonnie,Curtis,1985-02-12,bonnie.curtis613@example.com,269 Nguyen Centers Apt. 534,Phoenix,AZ,26332,2020-02-17,Mass,Approved
c00614,Thomas,Wang,1960-11-10,thomas.wang614@example.com,0891 Bautista Glens,Charlotte,NC,63765,2024-05-29,Mass Affluent,Approved
c00615,Alyssa,Butler,1975-07-22,alyssa.butler615@example.com,3543 Moore Fort,Houston,TX,19413,2018-12-30,Mass,Approved
c00616,Ronald,Fowler,1974-12-30,ronald.fowler616@example.com,2717 Stephen Via Apt. 397,Houston,TX,70205,2021-06-06,Mass,Approved
c00617,Julie,Jimenez,1991-03-15,julie.jimenez617@example.com,404 Nicole Viaduct,Charlotte,NC,99310,2024-08-03,Mass,Approved
c00618,Mark,Burton,1960-06-11,mark.burton618@example.com,931 Charles Gardens Suite 618,Miami,FL,14731,2021-09-24,Mass Affluent,Approved
c00619,Jacqueline,Roberts,1944-01-22,jacqueline.roberts619@example.com,091 Cruz Creek,New York,NY,69091,2021-07-10,Mass Affluent,Approved
c00620,Joseph,Frye,2001-05-28,joseph.frye620@example.com,023 Joseph Road,Newark,NJ,95096,2024-04-22,Mass Affluent,Pending
c00621,John,Webb,2005-04-07,john.webb621@example.com,18513 Timothy Port,Chicago,IL,86246,2017-01-14,Mass Affluent,Approved
c00622,David,Ballard,1973-12-31,david.ballard622@example.com,45723 Amy Grove Apt. 001,Chicago,IL,45323,2023-03-23,Affluent,Approved
c00623,James,Cohen,1948-01-06,james.cohen623@example.com,86203 Jeremy Lights Apt. 543,Newark,NJ,19352,2022-05-11,Mass,Approved
c00624,David,Evans,1974-04-27,david.evans624@example.com,172 Jeffrey Haven Suite 195,Chicago,IL,93151,2021-06-23,Affluent,Approved
c00625,Amanda,Jones,1980-09-25,amanda.jones625@example.com,1092 Roy Isle,Dallas,TX,92919,2018-05-07,Mass,Approved
c00626,Kathleen,Brown,1976-04-09,kathleen.brown626@example.com,624 Bailey Cove,Charlotte,NC,62107,2019-01-23,Mass,Approved
c00627,Jacob,Gonzales,2006-10-31,jacob.gonzales627@example.com,5410 Kimberly Drive Suite 267,Miami,FL,98100,2018-11-02,Mass,Approved
c00628,Javier,Washington,2007-06-16,javier.washington628@example.com,19642 Marcus Crossroad Apt. 655,Miami,FL,10415,2023-02-08,Mass,Approved
c00629,Todd,Harris,2003-11-08,todd.harris629@example.com,7695 Leah Shoal Apt. 668,Detroit,MI,65494,2018-03-30,Mass,Approved
c00630,Jenny,Lawson,1949-04-28,jenny.lawson630@example.com,878 Patrick Prairie Suite 893,Atlanta,GA,13468,2018-05-15,Mass,Approved
c00631,Tiffany,Edwards,1998-11-19,tiffany.edwards631@example.com,50305 Rosario Creek,Dallas,TX,94212,2021-04-17,Mass,Approved
c00632,Alicia,Higgins,1978-12-30,alicia.higgins632@example.com,5247 Mary Plaza,Charlotte,NC,71237,2020-08-21,Mass,Pending
c00633,Justin,Gross,1965-03-12,justin.gross633@example.com,33021 Nicholas Burg Suite 501,Chicago,IL,92208,2024-09-14,Mass Affluent,Approved
c00634,Craig,Valencia,1986-10-15,craig.valencia634@example.com,9202 Thomas Gardens,Charlotte,NC,60640,2018-12-03,Mass,Approved
c00635,James,Hester,1992-03-18,james.hester635@example.com,96227 Kaitlin Square,Boston,MA,17493,2017-04-27,Mass,Approved
c00636,Jeremy,Anderson,2005-04-01,jeremy.anderson636@example.com,6570 Rodriguez Circle Apt. 928,Dallas,TX,12387,2021-03-23,Mass,Approved
c00637,Harry,Wood,1992-09-24,harry.wood637@example.com,66784 Fletcher Manors,Atlanta,GA,40201,2020-09-05,Mass,Approved
c00638,Alexis,Hoffman,1941-06-25,alexis.hoffman638@example.com,1862 Richard Centers,Miami,FL,76911,2021-01-04,Mass,Approved
c00639,Amanda,Flores,1944-12-09,amanda.flores639@example.com,2891 Woods Shoal,Houston,TX,23592,2024-05-04,Mass Affluent,Approved
c00640,Joshua,Owens,1958-03-05,joshua.owens640@example.com,2056 Joseph Cove Apt. 595,San Francisco,CA,86693,2020-01-18,Mass,Approved
c00641,Terri,Adams,1943-01-21,terri.adams641@example.com,42811 Carla Throughway,Phoenix,AZ,31553,2019-03-27,Mass Affluent,Approved
c00642,Angela,Wright,1944-06-16,angela.wright642@example.com,83034 Tiffany Port Apt. 970,Seattle,WA,54677,2017-08-01,Mass Affluent,Approved
c00643,Heidi,Davis,1994-01-07,heidi.davis643@example.com,1405 Benjamin Parkway,San Francisco,CA,28277,2017-07-27,Mass,Approved
c00644,David,Roberts,1974-10-18,david.roberts644@example.com,6521 Russell Streets,Detroit,MI,51918,2021-01-25,Mass Affluent,Approved
c00645,Miranda,Cruz,1983-02-02,miranda.cruz645@example.com,209 Woods Ways,Houston,TX,50695,2017-05-02,Mass,Approved
c00646,Travis,Gilbert,1974-06-02,travis.gilbert646@example.com,2271 Stephanie Fort,Atlanta,GA,10492,2020-10-10,Mass Affluent,Approved
c00647,Monique,Wright,1968-08-06,monique.wright647@example.com,228 West Curve,Detroit,MI,61103,2019-11-14,Mass Affluent,Approved
c00648,Audrey,Grimes,1988-01-26,audrey.grimes648@example.com,5960 Allen Ridge Apt. 297,Detroit,MI,80798,2020-03-10,Mass Affluent,Approved
c00649,Taylor,Moore,1945-12-14,taylor.moore649@example.com,24817 Shawn Extension,Portland,OR,94264,2017-01-06,Mass,Approved
c00650,Scott,Murphy,1976-10-31,scott.murphy650@example.com,14955 Charles Station Suite 474,Portland,OR,39764,2019-02-08,Mass Affluent,Approved
c00651,Jack,Lane,1982-03-28,jack.lane651@example.com,219 Williams Walks Suite 669,Chicago,IL,89252,2024-01-16,Affluent,Approved
c00652,Brett,Edwards,1959-03-20,brett.edwards652@example.com,5895 Miller Loop,Houston,TX,89088,2024-06-05,Mass,Approved
c00653,Shelley,Hines,1961-06-03,shelley.hines653@example.com,0903 Eric Cove Suite 629,Atlanta,GA,98954,2021-09-22,Mass Affluent,Approved
c00654,Tim,Jimenez,1975-02-12,tim.jimenez654@example.com,36715 Mcdonald Place Suite 112,Los Angeles,CA,43575,2020-11-17,Mass Affluent,Approved
c00655,Lynn,Robertson,1954-03-01,lynn.robertson655@example.com,6365 Logan Rapids,Chicago,IL,86580,2019-08-28,Mass,Approved
c00656,Richard,Jimenez,1995-04-18,richard.jimenez656@example.com,71470 Stacy Drive Apt. 590,Chicago,IL,60857,2021-02-24,Affluent,Approved
c00657,Charles,Parker,1976-10-27,charles.parker657@example.com,56730 Miranda Trace Suite 442,Phoenix,AZ,15244,2020-11-20,Mass,Approved
c00658,Crystal,Johnson,1966-12-01,crystal.johnson658@example.com,14614 Savage Pine,Phoenix,AZ,34330,2017-08-19,Mass,Approved
c00659,Brian,Landry,1983-06-24,brian.landry659@example.com,420 Patty Meadow,Newark,NJ,70484,2022-04-29,Mass,Approved
c00660,Edward,Wagner,1997-02-04,edward.wagner660@example.com,2356 Alvarez Spurs Apt. 659,Atlanta,GA,24452,2021-01-20,Mass,Approved
c00661,Anna,Levy,1986-08-29,anna.levy661@example.com,89319 Mario View Suite 027,Philadelphia,PA,49125,2020-07-18,Mass Affluent,Approved
c00662,Kevin,Lewis,1944-11-04,kevin.lewis662@example.com,5164 Vanessa Village,Dallas,TX,79741,2021-04-04,Mass,Approved
c00663,Victoria,Gomez,1987-11-10,victoria.gomez663@example.com,791 Jeffery Field,New York,NY,23478,2017-04-06,Mass,Approved
c00664,David,Williams,1989-12-25,david.williams664@example.com,829 Robinson Fords Apt. 905,Miami,FL,54693,2017-04-23,Mass,Approved
c00665,Kathy,Simpson,1997-11-27,kathy.simpson665@example.com,44817 Gutierrez Knoll Suite 868,Detroit,MI,29337,2020-11-24,Mass,Approved
c00666,Catherine,Khan,1944-04-14,catherine.khan666@example.com,27652 Amy Light Suite 649,Dallas,TX,58283,2021-05-26,Mass Affluent,Approved
c00667,Krystal,Pena,1946-03-18,krystal.pena667@example.com,11096 Tyler Terrace,Minneapolis,MN,31664,2020-04-17,Mass Affluent,Approved
c00668,Jeremiah,Ruiz,1969-11-22,jeremiah.ruiz668@example.com,789 Elizabeth Walk,Los Angeles,CA,96887,2023-07-22,Mass,Approved
c00669,Alexandra,Herrera,1971-03-06,alexandra.herrera669@example.com,37861 Melissa Crossing Suite 766,Los Angeles,CA,16903,2021-08-06,Mass,Approved
c00670,Shannon,Boone,1981-09-30,shannon.boone670@example.com,3844 Parker Underpass,Philadelphia,PA,96722,2023-04-08,Mass,Approved
c00671,Scott,Jordan,1961-05-18,scott.jordan671@example.com,306 Alexis Drives Suite 895,Portland,OR,81268,2023-11-07,Mass,Approved
c00672,Michelle,Khan,1990-10-13,michelle.khan672@example.com,96386 Christina Lock Apt. 962,Dallas,TX,87007,2024-03-29,Mass,Approved
c00673,Veronica,Luna,1990-09-17,veronica.luna673@example.com,265 Samuel Courts Apt. 819,Houston,TX,86635,2020-04-22,Mass,Approved
c00674,Kevin,Gallagher,1948-06-20,kevin.gallagher674@example.com,482 Harris Course Apt. 609,Newark,NJ,26884,2024-12-30,Mass,Approved
c00675,Christine,Diaz,1988-06-26,christine.diaz675@example.com,98196 Julia Curve,Phoenix,AZ,93798,2019-11-02,Mass,Approved
c00676,Chelsea,Morales,1988-01-19,chelsea.morales676@example.com,523 Kenneth Plain Apt. 640,Phoenix,AZ,63484,2021-07-19,Mass,Approved
c00677,Jody,Hudson,1951-06-28,jody.hudson677@example.com,20911 Ho Crossing Apt. 244,Chicago,IL,96594,2022-01-26,Mass,Approved
c00678,Stacey,Lee,2005-02-25,stacey.lee678@example.com,17536 Travis Brooks,Boston,MA,89033,2018-11-07,Mass Affluent,Approved
c00679,Jared,Tran,1975-11-29,jared.tran679@example.com,71366 Schultz Mission Apt. 240,Minneapolis,MN,62164,2020-09-10,Mass Affluent,Approved
c00680,Jason,Jones,1993-08-04,jason.jones680@example.com,990 Theresa Key,Los Angeles,CA,43701,2019-02-20,Mass,Approved
c00681,Donna,Gordon,1989-05-11,donna.gordon681@example.com,980 Aimee Glens Apt. 390,Phoenix,AZ,20555,2019-05-01,Mass Affluent,Approved
c00682,Eric,Duran,1951-09-13,eric.duran682@example.com,823 Wilson Forge,New York,NY,19099,2024-09-29,Mass Affluent,Approved
c00683,Glenn,Ramirez,1948-12-23,glenn.ramirez683@example.com,2312 Hill Flats,Seattle,WA,45073,2023-04-12,Mass,Approved
c00684,Charles,Hays,1993-06-18,charles.hays684@example.com,8477 Hunt Locks,Portland,OR,82986,2020-06-11,Mass,Approved
c00685,Aaron,Becker,1958-08-16,aaron.becker685@example.com,2346 Brandy Trafficway,Boston,MA,55480,2017-03-15,Mass,Approved
c00686,Shannon,Wilson,2000-08-15,shannon.wilson686@example.com,37676 Cabrera Road Apt. 966,Los Angeles,CA,53358,2023-10-08,Mass Affluent,Approved
c00687,Brittney,Hester,1992-10-21,brittney.hester687@example.com,551 Jackson Bypass,Detroit,MI,32000,2024-02-27,Mass,Approved
c00688,Kelly,Long,1942-05-06,kelly.long688@example.com,649 Sanders Crescent Apt. 562,Detroit,MI,60795,2017-06-24,Mass,Pending
c00689,Jesse,Norton,1995-03-26,jesse.norton689@example.com,13552 Martinez Island Apt. 537,Minneapolis,MN,67426,2017-04-09,Mass,Approved
c00690,Jasmine,Morgan,1958-11-04,jasmine.morgan690@example.com,81649 Alison Cove Suite 919,Houston,TX,98392,2023-08-31,Mass,Approved
c00691,Jacqueline,Mcmillan,1944-09-09,jacqueline.mcmillan691@example.com,655 James Unions Suite 704,Portland,OR,75647,2021-10-16,Affluent,Approved
c00692,Shawn,Fischer,1988-10-13,shawn.fischer692@example.com,17295 Young Brooks Suite 090,Phoenix,AZ,64649,2019-12-29,Mass,Approved
c00693,Grace,Gonzalez,1979-07-24,grace.gonzalez693@example.com,2608 Matthew Brook Apt. 716,Los Angeles,CA,91906,2023-06-10,Mass Affluent,Approved
c00694,Sandra,Hicks,1945-08-03,sandra.hicks694@example.com,5561 Snyder Causeway Suite 477,San Francisco,CA,48248,2022-05-24,Affluent,Approved
c00695,Kristin,Porter,1971-04-20,kristin.porter695@example.com,9103 Margaret Dam,New York,NY,94145,2021-11-03,Mass Affluent,Approved
c00696,Colleen,Williams,1964-11-01,colleen.williams696@example.com,6321 Jennifer Valleys,Charlotte,NC,43298,2019-11-15,Mass,Approved
c00697,Donna,Taylor,1974-04-27,donna.taylor697@example.com,004 Daniel Hollow Apt. 459,Dallas,TX,21500,2022-07-16,Mass Affluent,Approved
c00698,Sarah,Cook,1978-11-23,sarah.cook698@example.com,2297 David Wall Apt. 967,Chicago,IL,47585,2021-09-15,Mass,Approved
c00699,Ronald,Wells,1965-05-08,ronald.wells699@example.com,839 Stanley Harbors,Boston,MA,21588,2022-09-08,Mass,Approved
c00700,Amy,Bryant,1957-09-11,amy.bryant700@example.com,731 Miranda Station Apt. 583,Newark,NJ,20655,2018-12-05,Mass Affluent,Approved
c00701,Deborah,Obrien,1947-05-06,deborah.obrien701@example.com,117 Jason Skyway,Chicago,IL,89308,2023-10-12,Mass,Approved
c00702,Rebekah,Robertson,1979-05-17,rebekah.robertson702@example.com,6371 Clark Ramp,Houston,TX,81527,2023-02-27,Mass,Approved
c00703,Margaret,Murphy,1989-06-30,margaret.murphy703@example.com,7281 Jeffery Lakes Suite 798,Philadelphia,PA,29909,2023-01-02,Mass,Approved
c00704,Charles,Austin,1955-11-17,charles.austin704@example.com,3146 Gina Ways,New York,NY,85394,2017-10-05,Mass Affluent,Approved
c00705,Gabriel,Martin,1974-12-12,gabriel.martin705@example.com,71130 Lopez Burgs,Newark,NJ,16201,2017-06-14,Mass Affluent,Approved
c00706,Kyle,Ewing,1943-05-05,kyle.ewing706@example.com,875 Wilson Plaza Apt. 563,Minneapolis,MN,35595,2021-01-01,Mass,Approved
c00707,Kaitlyn,Stevenson,1999-01-10,kaitlyn.stevenson707@example.com,8685 Scott Land,Newark,NJ,73549,2023-10-02,Mass Affluent,Approved
c00708,Ashley,Evans,1956-12-22,ashley.evans708@example.com,66343 Thompson Harbor,Minneapolis,MN,37341,2018-12-16,Mass,Approved
c00709,Keith,Rogers,1972-06-05,keith.rogers709@example.com,610 Susan Forges Apt. 009,Chicago,IL,75745,2021-01-25,Mass,Approved
c00710,David,Clayton,1966-05-23,david.clayton710@example.com,18143 Myers Courts Apt. 473,Chicago,IL,88690,2018-03-17,Mass,Approved
c00711,Haley,Patel,1950-07-21,haley.patel711@example.com,54940 Jackson Squares,Dallas,TX,15945,2022-02-14,Affluent,Approved
c00712,Holly,Erickson,2003-09-01,holly.erickson712@example.com,432 Maldonado Expressway Apt. 572,Detroit,MI,12157,2017-01-06,Mass,Approved
c00713,Sherri,Evans,1998-08-28,sherri.evans713@example.com,765 Gregory Greens,Phoenix,AZ,94600,2018-07-20,Mass,Rejected
c00714,Vincent,Cabrera,1977-12-10,vincent.cabrera714@example.com,09579 Tracy Gateway,Phoenix,AZ,56841,2023-03-19,Mass,Approved
c00715,Troy,Richardson,2002-06-30,troy.richardson715@example.com,00943 Kari Trail Apt. 145,Los Angeles,CA,55582,2019-03-15,Mass Affluent,Approved
c00716,Christopher,Nunez,1990-09-17,christopher.nunez716@example.com,5847 Diaz Bridge Suite 458,Phoenix,AZ,51730,2022-09-16,Mass,Approved
c00717,Bill,Whitney,1968-11-11,bill.whitney717@example.com,48026 Donna Divide Suite 703,Detroit,MI,49025,2022-03-16,Mass,Approved
c00718,Ryan,Silva,1962-03-25,ryan.silva718@example.com,3136 Tammy Wells Suite 824,Detroit,MI,72111,2022-12-31,Affluent,Approved
c00719,Marcus,Robles,1968-08-26,marcus.robles719@example.com,6964 Lee Prairie Suite 916,Miami,FL,62177,2019-07-19,Mass,Pending
c00720,John,Swanson,1989-04-29,john.swanson720@example.com,541 Victor Spur Apt. 728,Detroit,MI,24705,2022-11-25,Mass,Approved
c00721,Christopher,Watts,1958-10-17,christopher.watts721@example.com,824 Roberts Union Suite 070,New York,NY,66397,2019-11-23,Mass,Approved
c00722,Suzanne,Johnson,1945-08-23,suzanne.johnson722@example.com,9107 Smith Knoll,Los Angeles,CA,70149,2020-05-06,Mass Affluent,Approved
c00723,Mary,Wells,1965-09-12,mary.wells723@example.com,42548 Stephanie Station,Los Angeles,CA,20224,2018-12-31,Mass,Approved
c00724,Barbara,Coffey,1974-06-27,barbara.coffey724@example.com,36914 Antonio Knoll Apt. 666,Philadelphia,PA,43906,2017-01-21,Mass,Approved
c00725,Stephanie,Patton,2001-09-05,stephanie.patton725@example.com,4942 Shelton Islands,Dallas,TX,81145,2024-12-06,Mass,Approved
c00726,Yvonne,Parsons,1952-07-17,yvonne.parsons726@example.com,342 Spencer Hollow,Newark,NJ,65684,2017-01-31,Mass Affluent,Approved
c00727,Emily,Lane,1995-01-16,emily.lane727@example.com,49782 Patton Village Suite 128,Phoenix,AZ,22273,2024-02-16,Mass Affluent,Pending
c00728,Joseph,Griffith,2007-01-31,joseph.griffith728@example.com,585 Gomez Mountain Suite 670,Philadelphia,PA,13608,2020-10-15,Mass,Approved
c00729,Billy,Silva,2005-03-23,billy.silva729@example.com,1294 Betty Landing,Detroit,MI,62309,2022-04-11,Mass,Approved
c00730,Katelyn,Jackson,1945-01-12,katelyn.jackson730@example.com,894 Karina Lock,Houston,TX,51555,2019-11-23,Mass Affluent,Approved
c00731,Thomas,Fuller,1971-12-22,thomas.fuller731@example.com,0787 Christopher Groves,Phoenix,AZ,96494,2019-03-26,Mass,Pending
c00732,Denise,Harvey,1959-07-18,denise.harvey732@example.com,9149 Vaughn Way,Minneapolis,MN,57002,2018-02-15,Mass,Approved
c00733,Sabrina,Randall,1997-10-18,sabrina.randall733@example.com,98038 Anna Park,Los Angeles,CA,93833,2021-10-15,Mass,Approved
c00734,Howard,Hernandez,1962-08-09,howard.hernandez734@example.com,24407 Danny Alley,Phoenix,AZ,29289,2017-07-17,Mass,Approved
c00735,Brenda,Becker,1977-12-16,brenda.becker735@example.com,181 James Mountains,Charlotte,NC,50260,2022-06-04,Mass,Approved
c00736,Cynthia,Johnson,1940-11-20,cynthia.johnson736@example.com,760 Kevin Orchard,Phoenix,AZ,22566,2023-05-16,Mass,Pending
c00737,Travis,Vaughan,1953-12-29,travis.vaughan737@example.com,84979 Ryan Roads,Dallas,TX,61680,2021-12-20,Mass,Approved
c00738,Christopher,Rodriguez,1978-09-08,christopher.rodriguez738@example.com,23288 Thomas Highway,Atlanta,GA,26962,2020-10-10,Mass,Approved
c00739,Michael,Smith,1961-01-05,michael.smith739@example.com,197 Contreras Lock Suite 176,Houston,TX,54303,2019-08-29,Mass Affluent,Approved
c00740,Mathew,Edwards,1982-09-10,mathew.edwards740@example.com,04719 Smith Hollow Apt. 970,Seattle,WA,40972,2018-05-06,Mass,Approved
c00741,Elizabeth,Hernandez,1971-11-23,elizabeth.hernandez741@example.com,77402 Mason Wall Apt. 586,San Francisco,CA,26715,2023-03-16,Mass,Approved
c00742,Mia,Vaughn,1980-07-31,mia.vaughn742@example.com,25957 Joshua Track,Phoenix,AZ,18712,2022-07-30,Mass Affluent,Approved
c00743,Mark,Jenkins,1973-11-23,mark.jenkins743@example.com,1767 Barbara Parkways Suite 259,Dallas,TX,56084,2017-07-01,Mass,Approved
c00744,Heather,Hampton,1992-11-19,heather.hampton744@example.com,961 Anthony Street Apt. 311,Atlanta,GA,95258,2021-06-26,Mass Affluent,Approved
c00745,Keith,Knapp,1953-08-20,keith.knapp745@example.com,753 Daniel Extensions Suite 610,Houston,TX,27887,2023-01-26,Mass,Approved
c00746,Sierra,Salas,2001-07-30,sierra.salas746@example.com,01759 Sandra Islands Apt. 762,Charlotte,NC,46449,2017-02-13,Mass Affluent,Approved
c00747,Lisa,Fitzgerald,1992-01-23,lisa.fitzgerald747@example.com,47743 Judy Mews,Minneapolis,MN,30214,2021-05-31,Mass,Approved
c00748,Andrea,Brown,1957-01-06,andrea.brown748@example.com,90130 Patricia Lake,Miami,FL,82807,2017-02-15,Mass,Approved
c00749,Shawn,Taylor,1940-10-12,shawn.taylor749@example.com,815 Faith Stream Suite 339,Charlotte,NC,47341,2017-08-26,Mass,Approved
c00750,Leonard,Clark,1968-03-25,leonard.clark750@example.com,559 Laurie Mill Suite 619,Philadelphia,PA,97697,2017-10-04,Mass,Approved
c00751,Marcus,Nguyen,1956-03-10,marcus.nguyen751@example.com,84117 Brett Plains,Portland,OR,32065,2020-05-08,Mass,Approved
c00752,Tara,Bates,1963-11-27,tara.bates752@example.com,34465 Monique Estate Suite 189,Newark,NJ,17266,2018-08-14,Mass Affluent,Approved
c00753,Richard,Fox,1997-06-09,richard.fox753@example.com,984 Montgomery Plains,Philadelphia,PA,62426,2017-04-28,Mass Affluent,Approved
c00754,Xavier,Edwards,1999-12-30,xavier.edwards754@example.com,740 Matthew Green,San Francisco,CA,68650,2022-11-07,Mass,Approved
c00755,Vanessa,Thompson,2005-01-05,vanessa.thompson755@example.com,0238 Glass Shore,Detroit,MI,99166,2024-09-12,Mass Affluent,Approved
c00756,Diane,Barr,1940-06-12,diane.barr756@example.com,71990 Zavala Mall,Chicago,IL,88426,2022-06-09,Mass Affluent,Approved
c00757,Amy,Peterson,1985-01-16,amy.peterson757@example.com,724 Dalton Parks,Dallas,TX,89575,2019-11-29,Mass Affluent,Approved
c00758,Robert,Gomez,1998-01-29,robert.gomez758@example.com,567 Harrington Wells,Miami,FL,67081,2020-08-16,Mass,Approved
c00759,Jacob,Ingram,1989-10-18,jacob.ingram759@example.com,00389 Fleming Street,Philadelphia,PA,42383,2024-05-10,Mass,Pending
